Setup title,"I/V Sweep"
Classic test name,"I/V Sweep"
Test date,11/20/2014
Test time,16:14:39
Device ID,
Count,13
Flags,
Remarks,
Context.MainFrame,4155B
Channel.UnitType,SMU,SMU,SMU,SMU
Channel.Unit,SMU3:MP,SMU4:MP,SMU1:MP,SMU2:MP
Channel.IName,I1,I2,I3,I4
Channel.VName,V1,V2,V3,V4
Channel.Mode,V,COMMON,V,COMMON
Channel.Func,VAR1,CONST,CONST,CONST
Channel.Index,
Channel.Time,
Measurement.Port.Unit,SMU3:MP,SMU4:MP,SMU1:MP,SMU2:MP
Measurement.Port.SeriesResistor,NONE,NONE,NONE,NONE
Measurement.Port.Filter,ON,ON,ON,ON
Measurement.Primary.Locus,Single
Measurement.Primary.Scale,LINEAR
Measurement.Primary.Start,-5
Measurement.Primary.Stop,5
Measurement.Primary.Step,0.1
Measurement.Primary.Compliance,0.1
Measurement.Primary.PowerCompliance,0
Measurement.Aborting.Condition,"CONTINUE AT ANY"
Measurement.PostOutput.Value,START
Measurement.PostOutput.Retention,OFF
Measurement.Bias.Source,-5,0,0,0
Measurement.Bias.Compliance,0.1,0.1,0.0001,0.1
Measurement.Monitor.Unit,SMU3:MP,SMU4:MP,SMU1:MP,SMU2:MP
Measurement.Monitor.Adc,"HR ADC","HR ADC","HR ADC","HR ADC"
Measurement.Monitor.RangingMode,LIMITED,LIMITED,LIMITED,LIMITED
Measurement.Monitor.RangeBoundary,1nA,1nA,1nA,1nA
Measurement.Monitor.RangeRating,"BY FULL RANGE","BY FULL RANGE","BY FULL RANGE","BY FULL RANGE"
Measurement.Monitor.RangeRatingCoeff,50,50,50,50
Measurement.Timing.Hold,0
Measurement.Timing.Delay,0
Measurement.Adc.HighResolution.AutoZero,OFF
Measurement.Adc.HighResolution.Mode,AUTO
Measurement.Adc.HighResolution.Coeff,1
Measurement.Ag16440ASelector.SemiconductorRelay.Channel1,DEFAULT
Measurement.Ag16440ASelector.SemiconductorRelay.Channel3,DEFAULT
Function.User.Name,VA,IS1
Function.User.Unit,V,A
Function.User.Definition,V1-V2,I1-I2
Output.Graph.Enabled,true
Output.Graph.XAxis.Data,VA
Output.Graph.XAxis.Scale,Linear
Output.Graph.XAxis.Left,-2
Output.Graph.XAxis.Right,2
Output.Graph.YAxis.Data,I1
Output.Graph.YAxis.Scale,Linear
Output.Graph.YAxis.Bottom,-0.05
Output.Graph.YAxis.Top,0.05
Output.Graph.YAxis.Group,
AutoAnalysis.Interpolation,false
AutoAnalysis.Line1.Enabled,false
AutoAnalysis.Line1.Type,1
AutoAnalysis.Line1.Fix,True
AutoAnalysis.Line1.YAxis,0
AutoAnalysis.Line1.Point1.Type,0
AutoAnalysis.Line1.Point1.XY.X,
AutoAnalysis.Line1.Point1.XY.Y,
AutoAnalysis.Line1.Point1.Data.Var,
AutoAnalysis.Line1.Point1.Data.Condition,
AutoAnalysis.Line1.Point1.Data.Start,false
AutoAnalysis.Line1.Point1.Data.StartVar,
AutoAnalysis.Line1.Point1.Data.StartCondition,
AutoAnalysis.Line1.Point2.Type,0
AutoAnalysis.Line1.Point2.XY.X,
AutoAnalysis.Line1.Point2.XY.Y,
AutoAnalysis.Line1.Point2.Data.Var,
AutoAnalysis.Line1.Point2.Data.Condition,
AutoAnalysis.Line1.Point2.Data.Start,false
AutoAnalysis.Line1.Point2.Data.StartVar,
AutoAnalysis.Line1.Point2.Data.StartCondition,
AutoAnalysis.Line1.GradientExpr,0
AutoAnalysis.Line2.Enabled,false
AutoAnalysis.Line2.Type,1
AutoAnalysis.Line2.Fix,True
AutoAnalysis.Line2.YAxis,0
AutoAnalysis.Line2.Point1.Type,0
AutoAnalysis.Line2.Point1.XY.X,
AutoAnalysis.Line2.Point1.XY.Y,
AutoAnalysis.Line2.Point1.Data.Var,
AutoAnalysis.Line2.Point1.Data.Condition,
AutoAnalysis.Line2.Point1.Data.Start,false
AutoAnalysis.Line2.Point1.Data.StartVar,
AutoAnalysis.Line2.Point1.Data.StartCondition,
AutoAnalysis.Line2.Point2.Type,0
AutoAnalysis.Line2.Point2.XY.X,
AutoAnalysis.Line2.Point2.XY.Y,
AutoAnalysis.Line2.Point2.Data.Var,
AutoAnalysis.Line2.Point2.Data.Condition,
AutoAnalysis.Line2.Point2.Data.Start,false
AutoAnalysis.Line2.Point2.Data.StartVar,
AutoAnalysis.Line2.Point2.Data.StartCondition,
AutoAnalysis.Line2.GradientExpr,0
AutoAnalysis.Marker.Enabled,false
AutoAnalysis.Marker.Data.Var,
AutoAnalysis.Marker.Data.Condition,
AutoAnalysis.Marker.Data.Start,false
AutoAnalysis.Marker.Data.StartVar,
AutoAnalysis.Marker.Data.StartCondition,
VA,I1
-5,-0.0132681
-4.9,-0.0130036
-4.8,-0.0127391
-4.7,-0.012475
-4.6,-0.0122111
-4.5,-0.0119467
-4.4,-0.0116821
-4.3,-0.0114173
-4.2,-0.0111528
-4.1,-0.010888
-4,-0.0106232
-3.9,-0.0103583
-3.8,-0.0100937
-3.7,-0.0098288
-3.6,-0.00956375
-3.5,-0.00929828
-3.4,-0.00903521
-3.3,-0.00876997
-3.2,-0.00850447
-3.1,-0.00823906
-3,-0.00797364
-2.9,-0.00770847
-2.8,-0.00744301
-2.7,-0.00717743
-2.6,-0.0069119
-2.5,-0.00664624
-2.4,-0.00638047
-2.3,-0.00611491
-2.2,-0.00584939
-2.1,-0.00558372
-2,-0.00531796
-1.9,-0.005052
-1.8,-0.00478822
-1.7,-0.00452224
-1.6,-0.00425633
-1.5,-0.00399091
-1.4,-0.00372503
-1.3,-0.00345901
-1.2,-0.00319295
-1.1,-0.00292688
-1,-0.00266089
-0.9,-0.00239463
-0.8,-0.00212853
-0.7,-0.00186257
-0.6,-0.00159644
-0.5,-0.00133031
-0.4,-0.00106407
-0.3,-0.00079995
-0.2,-0.000533742
-0.1,-0.000267508
0,-1.19011E-06
0.1,0.000266897
0.2,0.000533083
0.3,0.00079727
0.4,0.001063537
0.5,0.00132963
0.6,0.00159591
0.7,0.0018621
0.8,0.00212827
0.9,0.00239437
1,0.00266058
1.1,0.00292673
1.2,0.00319292
1.3,0.00345902
1.4,0.00372518
1.5,0.00399132
1.6,0.00425681
1.7,0.00452283
1.8,0.00478896
1.9,0.00505294
2,0.00531897
2.1,0.00558494
2.2,0.00585093
2.3,0.00611683
2.4,0.00638256
2.5,0.00664841
2.6,0.00691428
2.7,0.00718027
2.8,0.00744611
2.9,0.00771221
3,0.0079798
3.1,0.00824742
3.2,0.00851331
3.3,0.00878007
3.4,0.00904525
3.5,0.00930847
3.6,0.00957415
3.7,0.00983944
3.8,0.01010495
3.9,0.01037077
4,0.01063582
4.1,0.0109016
4.2,0.011167
4.3,0.0114322
4.4,0.0116974
4.5,0.0119626
4.6,0.0122278
4.7,0.012492
4.8,0.0127569
4.9,0.0130225
5,0.0132873
